email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
s.hall@gmail.com,Male,No,18 years old,Living with Partner,Yes,1 - 5 years,Maybunga,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BSIT,Irregular,Yes,No,No,Public,ABM,No
s.harris@gmail.com,Female,No,20 years old,Married,Yes,1 - 5 years,Cavite,"From Php219,140 and up",Baptist,ABPSYCH,Regular,No,Yes,No,Private,ABM,No
s.hernandez@gmail.com,Male,No,19 years old,Living with Partner,No,less than 1 year,Manggahan,"Between Php9,520 to Php21,194",Atheist,BSHM,Irregular,Yes,No,No,Public,GAS,No
s.hill@gmail.com,Male,Yes,23 years old,Married,Yes,1 - 5 years,Pineda,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BSECE,Regular,No,No,No,Private,HUMSS,No
s.jackson@gmail.com,Female,No,below 18 years old,Living with Partner,No,less than 1 year,Binangonan,"Between Php21,195 to Php43,838",Jehovah's Witness,BSED-ENG,Regular,No,No,No,Private,Sports Track,No
s.johnson@gmail.com,Female,No,20 years old,Single,Yes,1 - 5 years,Malinao,"Between Php21,195 to Php43,838",The Church of Jesus Christ of Latter-Day Saints,BSA,Regular,No,No,Yes,Public,ABM,No
s.jones@gmail.com,Male,No,23 years old,Married,Yes,26 years and above,Taytay,"Between Php43,839 to Php76,669",LDS Mormon,BSN,Regular,No,No,No,Public,ABM,No
s.king@gmail.com,Male,No,18 years old,Single Parent,No,less than 1 year,Binangonan,"Between Php43,839 to Php76,669",Members Church of God International,BSCS,Regular,No,No,No,Public,ABM,No
s.lee@gmail.com,Female,No,23 years old,Separated,Yes,16 - 20 years,Caniogan,"Between Php76,670 to Php131,484",The Church of Jesus Christ of Latter-Day Saints,BSN,Regular,No,No,Yes,Public,STEM,No
s.lewis@gmail.com,Male,Yes,21 years old,Separated,Yes,less than 1 year,San Nicolas,"Between Php131,485 to Php219,140",Baptist,BSED-MATH,Regular,No,No,No,Private,ABM,No
s.martinez@gmail.com,Male,No,21 years old,Married,Yes,16 - 20 years,Sumilang,"Between Php9,520 to Php21,194",Atheist,BSCS,Regular,No,No,No,Public,HUMSS,No
s.miller@gmail.com,Male,No,24 years old,Single Parent,No,less than 1 year,Pateros,"From Php219,140 and up",Aglipay,BSA,Regular,Yes,Yes,No,Private,GAS,No
s.mitchell@gmail.com,Male,No,25 years old and above,Widower,Yes,21 - 25 years,Pateros,"Between Php21,195 to Php43,838",Members Church of God International,BSED-FIL,Regular,No,No,No,Private,HUMSS,No
s.moore@gmail.com,Female,No,25 years old and above,Widower,No,less than 1 year,Dela Paz,"Between Php9,520 to Php21,194",Aglipay,BSECE,Regular,No,No,No,Private,TVL Track,No
s.nguyen@gmail.com,Male,No,18 years old,Separated,No,less than 1 year,San Jose,"Between Php43,839 to Php76,669",Baptist,BSBA,Regular,No,Yes,No,Public,STEM,No
s.perez@gmail.com,Male,Yes,25 years old and above,Widower,Yes,11 - 15 years,Bagong Katipunan,"Between Php43,839 to Php76,669",Methodist,BSECE,Regular,No,No,No,Public,STEM,No
s.ramirez@gmail.com,Male,No,18 years old,Single,Yes,less than 1 year,San Antonio,"From Php219,140 and up",Baptist,BSIT,Regular,No,No,No,Public,Sports Track,No
s.rodriguez@gmail.com,Female,No,22 years old,Separated,No,less than 1 year,Pateros,"Between Php43,839 to Php76,669",No Religion,BSCS,Regular,Yes,Yes,No,Private,ABM,No
s.sanchez@gmail.com,Male,No,20 years old,Single,No,less than 1 year,Antipolo,"Less than Php9,520",Iglesia Ni Cristo,BSHM,Regular,Yes,No,No,Public,GAS,No
s.scott@gmail.com,Female,No,19 years old,Single,Yes,less than 1 year,Oranbo,"Between Php76,670 to Php131,484",Baptist,BSED-ENG,Regular,No,No,No,Public,ABM,No
s.taylor@gmail.com,Male,No,18 years old,Widower,Yes,less than 1 year,Bambang,"From Php219,140 and up",No Religion,BSIT,Irregular,Yes,No,No,Private,Sports Track,No
s.thomas@gmail.com,Male,No,20 years old,Widower,Yes,11 - 15 years,Maybunga,"Between Php131,485 to Php219,140",Atheist,BSHM,Regular,No,No,No,Public,GAS,No
s.thompson@gmail.com,Female,No,25 years old and above,Married,Yes,16 - 20 years,Santa Rosa,"Between Php131,485 to Php219,140",Jehovah's Witness,BSED-MATH,Regular,No,No,Yes,Private,HUMSS,No
s.torres@gmail.com,Female,No,21 years old,Separated,Yes,1 - 5 years,Cavite,"Between Php21,195 to Php43,838",Born - Again Christian,BSHM,Regular,No,Yes,No,Private,HUMSS,No
s.white@gmail.com,Male,Yes,22 years old,Widower,Yes,16 - 20 years,Cavite,"Between Php9,520 to Php21,194",Born - Again Christian,BSCS,Irregular,No,Yes,No,Public,HUMSS,No
s.williams@gmail.com,Male,Yes,below 18 years old,Widower,No,less than 1 year,Bulacan,"Between Php76,670 to Php131,484",Roman Catholic,BSED-ENG,Irregular,No,No,No,Private,HUMSS,No
s.wilson@gmail.com,Female,No,below 18 years old,Living with Partner,No,less than 1 year,Catanduanes,"Between Php76,670 to Php131,484",Islam,BSECE,Irregular,No,Yes,No,Private,GAS,No
s.wright@gmail.com,Female,No,20 years old,Living with Partner,No,less than 1 year,Maybunga,"From Php219,140 and up",Baptist,BSED-MATH,Irregular,Yes,No,No,Public,TVL Track,No
s.young@gmail.com,Male,Yes,20 years old,Single Parent,Yes,1 - 5 years,Kapasigan,"Between Php9,520 to Php21,194",World Mission Society Church of God,BEED,Regular,No,No,No,Public,ABM,No
sandra.allen@gmail.com,Female,No,24 years old,Living with Partner,Yes,6 - 10 years,Bagong Ilog,"Between Php21,195 to Php43,838",Aglipay,BSN,Regular,No,No,No,Public,ABM,No
sandra.baker@gmail.com,Female,No,23 years old,Separated,Yes,less than 1 year,Ugong,"Less than Php9,520",Born - Again Christian,BSBA,Irregular,No,No,No,Private,ABM,No
sandra.brown@gmail.com,Female,No,18 years old,Separated,No,less than 1 year,Santolan,"Less than Php9,520",Atheist,BSED-MATH,Regular,No,No,No,Private,Sports Track,No
sandra.campbell@gmail.com,Female,No,18 years old,Widower,No,less than 1 year,"Montalban, Rizal","From Php219,140 and up",Islam,BSECE,Regular,No,No,No,Public,TVL Track,No
sandra.clark541@gmail.com,Female,No,below 18 years old,Married,Yes,less than 1 year,San Joaquin,"Between Php43,839 to Php76,669",Methodist,ABPSYCH,Regular,No,No,No,Public,TVL Track,No
sandra.flores@gmail.com,Male,No,20 years old,Single,Yes,11 - 15 years,Kalawaan,"Between Php21,195 to Php43,838",Undetermined,BSA,Irregular,No,No,No,Private,STEM,Yes
sandra.garcia497@gmail.com,Female,No,22 years old,Single,No,less than 1 year,Buting,"Between Php43,839 to Php76,669",Aglipay,BSED-FIL,Regular,No,No,No,Public,HUMSS,No
sandra.gonzalez505@gmail.com,Female,No,22 years old,Widower,No,less than 1 year,Antipolo,"Between Php131,485 to Php219,140",Baptist,ABPSYCH,Regular,No,No,No,Public,GAS,No
sandra.green986@gmail.com,Female,No,19 years old,Living with Partner,Yes,6 - 10 years,Santa Rosa,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSIT,Irregular,Yes,No,No,Public,TVL Track,No
sandra.hernandez@gmail.com,Female,No,24 years old,Separated,Yes,26 years and above,San Joaquin,"Between Php76,670 to Php131,484",The Church of Jesus Christ of Latter-Day Saints,BSA,Regular,No,No,No,Public,Sports Track,No
sandra.hill@gmail.com,Female,No,below 18 years old,Single Parent,Yes,less than 1 year,Sagad,"Less than Php9,520",World Mission Society Church of God,BSA,Irregular,No,No,No,Public,GAS,No
sandra.johnson@gmail.com,Female,No,24 years old,Separated,Yes,16 - 20 years,Buting,"Between Php76,670 to Php131,484",Atheist,BSED-FIL,Regular,No,No,No,Private,ABM,No
sandra.jones603@gmail.com,Female,Yes,23 years old,Single,Yes,6 - 10 years,Caniogan,"From Php219,140 and up",Agnostic,BSED-FIL,Regular,No,Yes,No,Public,TVL Track,No
sandra.king@gmail.com,Male,No,20 years old,Married,Yes,1 - 5 years,Pineda,"Between Php76,670 to Php131,484",Undetermined,ABPSYCH,Regular,No,No,No,Public,GAS,No
sandra.martin88@gmail.com,Female,No,19 years old,Widower,Yes,1 - 5 years,Kapasigan,"Less than Php9,520",Aglipay,BSHM,Irregular,No,No,No,Public,GAS,No
sandra.miller@gmail.com,Male,No,19 years old,Separated,No,less than 1 year,Pinagbuhatan,"From Php219,140 and up",No Religion,BSCS,Regular,No,No,No,Public,HUMSS,No
sandra.mitchell273@gmail.com,Female,No,below 18 years old,Living with Partner,No,less than 1 year,Cavite,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSBA,Regular,No,No,No,Private,HUMSS,No
sandra.moore479@gmail.com,Female,No,19 years old,Living with Partner,No,less than 1 year,Marikina City,"Between Php131,485 to Php219,140",LDS Mormon,ABPSYCH,Regular,No,No,No,Public,STEM,No
sandra.nelson314@gmail.com,Male,No,23 years old,Living with Partner,Yes,26 years and above,Santo Tomas,"From Php219,140 and up",Undetermined,BSN,Irregular,No,No,No,Public,ABM,No
sandra.nelson@gmail.com,Female,No,19 years old,Single Parent,No,less than 1 year,Cavite,"Between Php9,520 to Php21,194",Aglipay,BSBA,Regular,No,No,No,Public,STEM,No
sandra.nguyen@gmail.com,Male,No,25 years old and above,Widower,Yes,6 - 10 years,Manggahan,"Between Php43,839 to Php76,669",Members Church of God International,BSBA,Regular,No,No,No,Private,HUMSS,Yes
sandra.perez774@gmail.com,Male,No,18 years old,Living with Partner,Yes,1 - 5 years,Ugong,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BEED,Regular,No,No,Yes,Public,GAS,No
sandra.ramirez852@gmail.com,Female,No,18 years old,Living with Partner,Yes,1 - 5 years,Quezon City,"Less than Php9,520",Agnostic,BSED-ENG,Irregular,No,No,No,Private,STEM,No
sandra.ramirez@gmail.com,Male,Yes,19 years old,Married,No,less than 1 year,Quezon City,"Between Php43,839 to Php76,669",Agnostic,ABPSYCH,Regular,Yes,No,No,Private,Sports Track,No
sandra.rivera27@gmail.com,Male,No,18 years old,Widower,No,less than 1 year,Manggahan,"Less than Php9,520",Agnostic,BEED,Irregular,No,No,No,Public,STEM,No
sandra.rivera@gmail.com,Female,No,20 years old,Living with Partner,Yes,less than 1 year,Santa Rosa,"Between Php21,195 to Php43,838",Undetermined,BSED-ENG,Regular,No,No,No,Public,GAS,No
sandra.robinson373@gmail.com,Male,Yes,23 years old,Living with Partner,Yes,11 - 15 years,Kapasigan,"Between Php131,485 to Php219,140",World Mission Society Church of God,BSECE,Irregular,Yes,No,No,Public,HUMSS,No
sandra.robinson617@gmail.com,Male,No,22 years old,Single Parent,No,less than 1 year,Antipolo,"Between Php76,670 to Php131,484",Jehovah's Witness,BSBA,Irregular,Yes,No,No,Public,TVL Track,No
sandra.robinson@gmail.com,Male,No,19 years old,Single Parent,No,less than 1 year,Kapitolyo,"From Php219,140 and up",Iglesia Ni Cristo,ABPSYCH,Irregular,No,No,No,Private,Sports Track,No
sandra.rodriguez14@gmail.com,Female,No,21 years old,Widower,Yes,11 - 15 years,Pateros,"Between Php9,520 to Php21,194",Iglesia Ni Cristo,BSECE,Irregular,No,No,No,Private,STEM,No
sandra.sanchez@gmail.com,Female,No,19 years old,Married,No,less than 1 year,Cavite,"From Php219,140 and up",LDS Mormon,BSECE,Irregular,No,No,No,Private,GAS,No
sandra.scott240@gmail.com,Female,No,19 years old,Living with Partner,Yes,less than 1 year,Cainta,"Between Php9,520 to Php21,194",Islam,BSBA,Regular,Yes,No,No,Public,HUMSS,No
sandra.scott2@gmail.com,Female,No,20 years old,Living with Partner,Yes,less than 1 year,Bagong Ilog,"Between Php9,520 to Php21,194",Aglipay,BSED-ENG,Irregular,No,No,No,Private,GAS,No
sandra.smith@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Ugong,"Less than Php9,520",Members Church of God International,BSA,Regular,No,No,No,Public,TVL Track,No
sandra.taylor713@gmail.com,Male,No,below 18 years old,Living with Partner,Yes,less than 1 year,Caniogan,"Between Php43,839 to Php76,669",LDS Mormon,BSED-ENG,Regular,No,Yes,No,Public,GAS,No
sandra.taylor743@gmail.com,Male,No,24 years old,Single,Yes,26 years and above,Bagong Ilog,"Between Php9,520 to Php21,194",Jehovah's Witness,BSIT,Regular,No,Yes,No,Public,STEM,No
sandra.taylor@gmail.com,Female,Yes,18 years old,Separated,Yes,1 - 5 years,Sagad,"Between Php21,195 to Php43,838",Baptist,BSBA,Regular,No,No,No,Private,TVL Track,No
sandra.torres@gmail.com,Male,No,22 years old,Separated,No,less than 1 year,"Montalban, Rizal","Between Php21,195 to Php43,838",Aglipay,BSA,Regular,No,No,No,Public,TVL Track,No
sandra.williams@gmail.com,Female,No,19 years old,Single,Yes,6 - 10 years,Santa Cruz,"Between Php21,195 to Php43,838",Seventh-Day Adventist,BSED-ENG,Regular,No,No,No,Public,HUMSS,No
sarah.adams230@gmail.com,Female,No,21 years old,Single Parent,Yes,11 - 15 years,Santa Rosa,"Less than Php9,520",The Church of Jesus Christ of Latter-Day Saints,BSHM,Irregular,Yes,No,No,Public,Sports Track,No
sarah.allen196@gmail.com,Male,Yes,below 18 years old,Single Parent,No,less than 1 year,Antipolo,"Between Php9,520 to Php21,194",Agnostic,BSIT,Regular,No,No,No,Private,Sports Track,No
sarah.allen420@gmail.com,Male,No,below 18 years old,Living with Partner,No,less than 1 year,Pineda,"Between Php43,839 to Php76,669",Protestant/Pentecostal,ABPSYCH,Irregular,No,No,No,Private,STEM,No
sarah.allen494@gmail.com,Male,No,18 years old,Married,No,less than 1 year,Ugong,"Less than Php9,520",Seventh-Day Adventist,BSED-FIL,Irregular,Yes,No,No,Public,STEM,No
sarah.baker294@gmail.com,Female,No,24 years old,Married,Yes,6 - 10 years,Buting,"Between Php43,839 to Php76,669",Members Church of God International,BSED-MATH,Regular,Yes,No,No,Public,STEM,No
sarah.brown795@gmail.com,Male,No,18 years old,Separated,No,less than 1 year,Cavite,"Less than Php9,520",Born - Again Christian,BSED-FIL,Irregular,No,No,No,Public,TVL Track,No
sarah.brown@gmail.com,Female,No,23 years old,Married,Yes,21 - 25 years,San Miguel,"Less than Php9,520",World Mission Society Church of God,BSN,Irregular,No,Yes,No,Public,GAS,No
sarah.clark526@gmail.com,Male,No,22 years old,Single,No,less than 1 year,Catanduanes,"From Php219,140 and up",World Mission Society Church of God,BSED-ENG,Regular,Yes,No,No,Public,TVL Track,Yes
sarah.davis88@gmail.com,Female,No,25 years old and above,Single Parent,No,less than 1 year,Quezon City,"Between Php76,670 to Php131,484",Undetermined,BSBA,Regular,No,No,No,Private,GAS,No
sarah.davis@gmail.com,Male,No,24 years old,Widower,Yes,16 - 20 years,Binangonan,"From Php219,140 and up",Jehovah's Witness,BEED,Regular,Yes,No,No,Public,TVL Track,No
sarah.flores637@gmail.com,Male,No,25 years old and above,Married,Yes,1 - 5 years,Malinao,"Between Php76,670 to Php131,484",Agnostic,BSIT,Irregular,No,No,No,Public,GAS,No
sarah.garcia@gmail.com,Female,No,22 years old,Living with Partner,Yes,21 - 25 years,San Jose,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSCS,Regular,Yes,No,No,Public,HUMSS,No
sarah.hall@gmail.com,Male,No,below 18 years old,Married,Yes,less than 1 year,Santa Rosa,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSIT,Irregular,Yes,No,Yes,Public,Sports Track,No
sarah.hill192@gmail.com,Female,No,18 years old,Separated,Yes,less than 1 year,Bambang,"Between Php21,195 to Php43,838",World Mission Society Church of God,BSED-FIL,Irregular,No,Yes,No,Public,TVL Track,No
sarah.hill@gmail.com,Female,Yes,below 18 years old,Single,No,less than 1 year,Dela Paz,"Between Php76,670 to Php131,484",No Religion,BSN,Regular,No,No,No,Public,HUMSS,No
sarah.jackson551@gmail.com,Male,No,22 years old,Widower,No,less than 1 year,Maybunga,"Less than Php9,520",Born - Again Christian,BEED,Regular,No,No,No,Public,HUMSS,No
sarah.king819@gmail.com,Male,No,18 years old,Separated,Yes,less than 1 year,Pinagbuhatan,"Between Php131,485 to Php219,140",No Religion,BSCS,Regular,No,No,No,Private,TVL Track,No
sarah.king@gmail.com,Male,No,24 years old,Married,Yes,16 - 20 years,San Antonio,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSN,Regular,No,No,No,Private,ABM,No
sarah.lee@gmail.com,Female,No,18 years old,Separated,Yes,1 - 5 years,San Jose,"Less than Php9,520",Undetermined,BSED-MATH,Regular,No,No,No,Public,HUMSS,No
sarah.lewis@gmail.com,Male,No,below 18 years old,Widower,Yes,less than 1 year,Antipolo,"Less than Php9,520",Protestant/Pentecostal,BSN,Regular,No,No,No,Public,ABM,No
sarah.lopez@gmail.com,Male,No,19 years old,Single,Yes,6 - 10 years,Palatiw,"Between Php43,839 to Php76,669",Atheist,BSN,Regular,No,No,Yes,Private,HUMSS,Yes
sarah.martin@gmail.com,Female,No,22 years old,Married,Yes,less than 1 year,San Jose,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSED-MATH,Regular,Yes,No,No,Private,Sports Track,No
sarah.miller@gmail.com,Male,No,19 years old,Single Parent,No,less than 1 year,Caniogan,"Less than Php9,520",Undetermined,BSA,Regular,No,No,No,Private,Sports Track,No
sarah.nguyen@gmail.com,Female,No,25 years old and above,Separated,Yes,21 - 25 years,Manggahan,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSCS,Irregular,Yes,No,No,Public,Sports Track,No
sarah.ramirez@gmail.com,Female,No,23 years old,Single,No,less than 1 year,Kalawaan,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSA,Regular,No,No,No,Public,GAS,No
sarah.rivera@gmail.com,Female,No,21 years old,Single Parent,Yes,11 - 15 years,Catanduanes,"Between Php131,485 to Php219,140",Born - Again Christian,BSED-FIL,Irregular,No,No,No,Public,TVL Track,No
sarah.rodriguez@gmail.com,Male,No,23 years old,Widower,Yes,11 - 15 years,Dela Paz,"Between Php21,195 to Php43,838",Methodist,BSECE,Regular,No,No,No,Public,ABM,No
sarah.sanchez48@gmail.com,Female,No,24 years old,Single,No,less than 1 year,Bagong Ilog,"From Php219,140 and up",Jehovah's Witness,BSA,Regular,Yes,Yes,No,Private,GAS,No
sarah.sanchez61@gmail.com,Female,No,24 years old,Separated,Yes,less than 1 year,Kapasigan,"Between Php131,485 to Php219,140",Iglesia Ni Cristo,BSN,Regular,No,No,No,Private,HUMSS,No
sarah.scott568@gmail.com,Male,Yes,18 years old,Single Parent,Yes,less than 1 year,San Miguel,"From Php219,140 and up",No Religion,BSBA,Regular,No,No,No,Public,STEM,No
sarah.scott@gmail.com,Male,Yes,25 years old and above,Living with Partner,Yes,16 - 20 years,Kalawaan,"Between Php43,839 to Php76,669",Roman Catholic,BSED-ENG,Regular,No,No,No,Public,HUMSS,No
sarah.smith230@gmail.com,Female,No,25 years old and above,Single Parent,Yes,6 - 10 years,Bambang,"Between Php131,485 to Php219,140",Methodist,BSBA,Irregular,No,Yes,No,Private,TVL Track,No
sarah.smith289@gmail.com,Male,No,22 years old,Separated,Yes,less than 1 year,Manggahan,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSED-FIL,Regular,No,No,No,Public,TVL Track,No
sarah.smith@gmail.com,Female,No,18 years old,Married,Yes,1 - 5 years,Bambang,"Less than Php9,520",Members Church of God International,ABPSYCH,Irregular,No,No,No,Public,GAS,No
sarah.taylor@gmail.com,Male,No,20 years old,Widower,Yes,1 - 5 years,Teresa,"Less than Php9,520",World Mission Society Church of God,BSED-FIL,Regular,No,No,No,Private,GAS,No
sarah.thompson297@gmail.com,Female,No,23 years old,Living with Partner,No,less than 1 year,"Montalban, Rizal","Between Php43,839 to Php76,669",Seventh-Day Adventist,BSCS,Regular,No,No,No,Public,GAS,No
sarah.thompson741@gmail.com,Female,No,25 years old and above,Single Parent,Yes,21 - 25 years,Palatiw,"Between Php21,195 to Php43,838",Atheist,BSED-FIL,Regular,No,No,No,Private,Sports Track,Yes
sarah.thompson@gmail.com,Female,No,22 years old,Living with Partner,Yes,less than 1 year,Manggahan,"Between Php131,485 to Php219,140",Members Church of God International,BSECE,Regular,Yes,Yes,No,Private,HUMSS,No
sarah.torres@gmail.com,Male,No,23 years old,Married,Yes,26 years and above,Bambang,"Between Php76,670 to Php131,484",Agnostic,BSIT,Regular,No,No,No,Public,Sports Track,No
sarah.walker256@gmail.com,Male,No,20 years old,Widower,Yes,11 - 15 years,Pateros,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BEED,Regular,No,No,No,Public,HUMSS,No
sarah.walker501@gmail.com,Male,No,23 years old,Single,No,less than 1 year,Teresa,"Between Php21,195 to Php43,838",Islam,BSCS,Regular,No,No,No,Public,ABM,No
sarah.williams216@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Santa Rosa,"Between Php131,485 to Php219,140",Methodist,BSBA,Regular,No,No,No,Public,GAS,Yes
sarah.wilson@gmail.com,Male,No,20 years old,Married,Yes,6 - 10 years,Kalawaan,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BSED-ENG,Regular,No,No,No,Public,Sports Track,No
sarah.young296@gmail.com,Male,No,18 years old,Single Parent,Yes,1 - 5 years,Ugong,"Between Php76,670 to Php131,484",Jehovah's Witness,BSED-ENG,Irregular,No,No,No,Public,ABM,No
sarah.young@gmail.com,Female,No,20 years old,Single,No,less than 1 year,Manggahan,"Between Php131,485 to Php219,140",Jehovah's Witness,ABPSYCH,Regular,No,No,No,Public,GAS,No
sophia.allen@gmail.com,Female,No,22 years old,Single,Yes,16 - 20 years,Mandaluyong City,"Between Php131,485 to Php219,140",Baptist,BSED-ENG,Irregular,No,No,No,Private,ABM,No
sophia.brown120@gmail.com,Male,No,19 years old,Single Parent,No,less than 1 year,Pateros,"Between Php21,195 to Php43,838",LDS Mormon,BSA,Irregular,No,No,No,Public,TVL Track,No
sophia.brown187@gmail.com,Female,No,below 18 years old,Married,Yes,less than 1 year,Sumilang,"From Php219,140 and up",Aglipay,BSN,Irregular,No,No,No,Public,STEM,No
sophia.brown706@gmail.com,Male,No,23 years old,Single,Yes,less than 1 year,Palatiw,"Less than Php9,520",Islam,BSBA,Regular,Yes,No,No,Public,Sports Track,No
sophia.garcia@gmail.com,Male,No,18 years old,Widower,No,less than 1 year,Catanduanes,"Between Php43,839 to Php76,669",Members Church of God International,ABPSYCH,Regular,Yes,No,No,Public,TVL Track,No
sophia.gonzalez182@gmail.com,Female,Yes,19 years old,Living with Partner,Yes,1 - 5 years,Antipolo,"From Php219,140 and up",Members Church of God International,BSED-ENG,Regular,No,No,No,Public,GAS,No
sophia.gonzalez993@gmail.com,Male,No,19 years old,Living with Partner,Yes,1 - 5 years,Sumilang,"Less than Php9,520",Atheist,BSBA,Regular,No,No,No,Private,GAS,No
sophia.gonzalez@gmail.com,Male,No,20 years old,Single,No,less than 1 year,Kapasigan,"From Php219,140 and up",No Religion,BSIT,Regular,No,No,No,Public,ABM,No
sophia.green@gmail.com,Male,No,19 years old,Married,Yes,6 - 10 years,Taguig City,"Between Php131,485 to Php219,140",Atheist,BSED-FIL,Regular,No,No,Yes,Private,ABM,No
sophia.harris@gmail.com,Male,No,21 years old,Married,Yes,11 - 15 years,Santolan,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BSED-FIL,Regular,No,Yes,No,Public,Sports Track,Yes
sophia.hernandez798@gmail.com,Female,No,21 years old,Single,No,less than 1 year,"Montalban, Rizal","Between Php9,520 to Php21,194",Members Church of God International,BSCS,Regular,No,No,No,Private,Sports Track,No
sophia.hernandez@gmail.com,Female,No,below 18 years old,Living with Partner,No,less than 1 year,Sagad,"Between Php21,195 to Php43,838",Atheist,BSECE,Regular,Yes,No,No,Private,STEM,No
sophia.hill@gmail.com,Female,No,25 years old and above,Single,Yes,16 - 20 years,Marikina City,"Between Php43,839 to Php76,669",Undetermined,BSED-FIL,Irregular,No,No,No,Public,STEM,No
sophia.jackson635@gmail.com,Male,No,25 years old and above,Widower,Yes,26 years and above,Antipolo,"From Php219,140 and up",Methodist,BSCS,Regular,No,No,No,Public,STEM,No
sophia.johnson@gmail.com,Female,No,24 years old,Living with Partner,No,less than 1 year,Antipolo,"Between Php131,485 to Php219,140",Aglipay,BSED-ENG,Regular,Yes,No,No,Private,ABM,No
sophia.lewis295@gmail.com,Female,No,25 years old and above,Living with Partner,No,less than 1 year,Antipolo,"From Php219,140 and up",Iglesia Ni Cristo,BSA,Regular,No,No,No,Public,GAS,No
sophia.lopez859@gmail.com,Male,No,24 years old,Living with Partner,Yes,21 - 25 years,Sumilang,"From Php219,140 and up",Methodist,BSED-FIL,Regular,Yes,No,No,Private,STEM,No
sophia.lopez@gmail.com,Female,No,22 years old,Married,Yes,11 - 15 years,San Joaquin,"From Php219,140 and up",Aglipay,BSBA,Regular,No,No,No,Private,GAS,Yes
sophia.martin994@gmail.com,Female,No,18 years old,Living with Partner,Yes,less than 1 year,San Joaquin,"Between Php131,485 to Php219,140",Roman Catholic,BSCS,Irregular,Yes,No,No,Public,GAS,No
sophia.martin@gmail.com,Male,No,23 years old,Married,Yes,16 - 20 years,San Jose,"Between Php131,485 to Php219,140",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Regular,No,Yes,No,Private,ABM,No
sophia.miller@gmail.com,Female,No,18 years old,Widower,Yes,less than 1 year,Bulacan,"Less than Php9,520",Jehovah's Witness,BSED-MATH,Regular,Yes,No,No,Public,STEM,No
sophia.mitchell875@gmail.com,Female,No,23 years old,Single Parent,Yes,6 - 10 years,Quezon City,"Between Php76,670 to Php131,484",Roman Catholic,BSCS,Irregular,No,No,Yes,Public,HUMSS,No
sophia.nguyen140@gmail.com,Female,No,20 years old,Widower,Yes,1 - 5 years,Maybunga,"Between Php131,485 to Php219,140",Methodist,BSN,Regular,No,Yes,No,Public,TVL Track,No
sophia.nguyen@gmail.com,Female,Yes,24 years old,Married,Yes,less than 1 year,Teresa,"Between Php9,520 to Php21,194",Undetermined,ABPSYCH,Regular,No,No,No,Public,STEM,No
sophia.ramirez759@gmail.com,Female,No,24 years old,Married,Yes,1 - 5 years,Bambang,"Between Php21,195 to Php43,838",Atheist,BSECE,Regular,No,No,No,Private,Sports Track,No
sophia.ramirez@gmail.com,Male,No,23 years old,Single,No,less than 1 year,Santa Lucia,"Between Php9,520 to Php21,194",Baptist,BSCS,Regular,No,No,No,Public,TVL Track,No
sophia.rivera@gmail.com,Female,No,24 years old,Single,No,less than 1 year,Buting,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BSN,Regular,No,No,No,Private,GAS,No
sophia.robinson@gmail.com,Female,No,20 years old,Single Parent,Yes,6 - 10 years,Kapasigan,"Between Php131,485 to Php219,140",Aglipay,BSCS,Irregular,Yes,No,No,Public,Sports Track,No
sophia.rodriguez291@gmail.com,Female,No,18 years old,Single Parent,Yes,1 - 5 years,Kalawaan,"Less than Php9,520",Atheist,BSBA,Regular,Yes,No,No,Private,HUMSS,No
sophia.rodriguez324@gmail.com,Female,No,20 years old,Widower,Yes,11 - 15 years,San Nicolas,"Between Php76,670 to Php131,484",No Religion,BSCS,Regular,No,No,No,Public,GAS,No
sophia.scott955@gmail.com,Female,No,22 years old,Single Parent,No,less than 1 year,Kalawaan,"From Php219,140 and up",Protestant/Pentecostal,BSED-MATH,Regular,Yes,No,No,Public,HUMSS,No
sophia.smith786@gmail.com,Female,No,19 years old,Separated,Yes,1 - 5 years,Santa Cruz,"Less than Php9,520",Born - Again Christian,BSN,Irregular,Yes,No,No,Public,HUMSS,No
